Synthetic,Actual,Similarity
timeseries_1054.csv,timeseries_984.csv,-3.1810857827851526
timeseries_849.csv,timeseries_975.csv,-4.553898958530142
timeseries_30.csv,timeseries_956.csv,-3.2993022560690894
timeseries_1299.csv,timeseries_581.csv,-4.215215066354081
timeseries_407.csv,timeseries_953.csv,-5.404188912737185
timeseries_417.csv,timeseries_419.csv,-4.955555345460431
timeseries_411.csv,timeseries_596.csv,-5.5801540774696266
timeseries_813.csv,timeseries_601.csv,-3.832342272742652
timeseries_709.csv,timeseries_960.csv,-4.176705866295148
timeseries_681.csv,timeseries_571.csv,-2.1209305274620696
timeseries_118.csv,timeseries_596.csv,-4.536221294015197
timeseries_318.csv,timeseries_600.csv,-4.699021817943553
timeseries_1312.csv,timeseries_591.csv,-2.47615200528851
timeseries_1196.csv,timeseries_982.csv,-2.122129821022724
timeseries_299.csv,timeseries_584.csv,-3.212531378265574
timeseries_555.csv,timeseries_601.csv,-4.015916981491664
timeseries_84.csv,timeseries_577.csv,-2.4458644035691424
timeseries_1361.csv,timeseries_953.csv,-4.631738846869763
timeseries_212.csv,timeseries_578.csv,-2.9171531808457294
timeseries_153.csv,timeseries_985.csv,-2.7829487174875087
timeseries_755.csv,timeseries_594.csv,-4.573106801538338
timeseries_1053.csv,timeseries_601.csv,-4.480442501685464
timeseries_443.csv,timeseries_599.csv,-3.6920387105297765
timeseries_54.csv,timeseries_594.csv,-4.361904666330961
timeseries_720.csv,timeseries_996.csv,-3.591903157694226
timeseries_1250.csv,timeseries_589.csv,-2.5413163917834614
timeseries_111.csv,timeseries_598.csv,-3.6975058760984547
timeseries_696.csv,timeseries_594.csv,-4.421355651424061
timeseries_253.csv,timeseries_580.csv,-2.9478045947927742
timeseries_571.csv,timeseries_599.csv,-3.6286055412242773
timeseries_281.csv,timeseries_780.csv,0.23637698659854067
timeseries_797.csv,timeseries_591.csv,-2.1691914358047844
timeseries_817.csv,timeseries_992.csv,-4.653200625636182
timeseries_436.csv,timeseries_599.csv,-3.7056551020002138
timeseries_268.csv,timeseries_570.csv,-3.817589837399807
timeseries_1161.csv,timeseries_582.csv,-4.043710372436487
timeseries_282.csv,timeseries_1181.csv,-0.8854642767266268
timeseries_233.csv,timeseries_998.csv,-3.4793794241949394
timeseries_1300.csv,timeseries_957.csv,-3.1758280448925165
timeseries_694.csv,timeseries_982.csv,-2.238715971859513
timeseries_794.csv,timeseries_587.csv,-4.081273355015663
timeseries_162.csv,timeseries_568.csv,-3.539508723879452
timeseries_315.csv,timeseries_829.csv,0.10264484691782616
timeseries_418.csv,timeseries_585.csv,-4.083109413704829
timeseries_969.csv,timeseries_419.csv,-5.3890945422788725
timeseries_142.csv,timeseries_580.csv,-3.089617468080519
timeseries_1212.csv,timeseries_579.csv,-3.7526048208303147
timeseries_1290.csv,timeseries_595.csv,-2.4200184813958976
timeseries_377.csv,timeseries_584.csv,-2.9989057128434005
timeseries_715.csv,timeseries_571.csv,-2.342796258721101
timeseries_688.csv,timeseries_580.csv,-2.9460419868402994
timeseries_1090.csv,timeseries_985.csv,-3.458789323671933
timeseries_651.csv,timeseries_963.csv,-4.065263471234124
timeseries_1240.csv,timeseries_574.csv,-2.83250810515639
timeseries_235.csv,timeseries_575.csv,-3.1258884797218984
timeseries_1384.csv,timeseries_570.csv,-3.4350341586743447
timeseries_936.csv,timeseries_1000.csv,-2.579196627147293
timeseries_307.csv,timeseries_605.csv,0.1682294428557377
timeseries_73.csv,timeseries_573.csv,-3.2300563432888625
timeseries_1356.csv,timeseries_590.csv,-2.395064905654721
timeseries_815.csv,timeseries_995.csv,-4.115362054237801
timeseries_1449.csv,timeseries_413.csv,-0.6300462027852514
timeseries_271.csv,timeseries_603.csv,-4.080170695898364
timeseries_1067.csv,timeseries_576.csv,-2.0966067704823796
timeseries_937.csv,timeseries_585.csv,-4.935660932164331
timeseries_1347.csv,timeseries_586.csv,-3.4591110542756
timeseries_759.csv,timeseries_970.csv,-4.8896598924824515
timeseries_1269.csv,timeseries_571.csv,-2.07427010854242
timeseries_428.csv,timeseries_578.csv,-3.4864686912753404
timeseries_262.csv,timeseries_977.csv,-3.9635909376849474
timeseries_1088.csv,timeseries_587.csv,-5.297829645793314
timeseries_983.csv,timeseries_585.csv,-4.844771501494024
timeseries_821.csv,timeseries_568.csv,-3.760601645557762
timeseries_276.csv,timeseries_599.csv,-3.1879422767178927
timeseries_997.csv,timeseries_581.csv,-6.115565441055535
timeseries_1100.csv,timeseries_966.csv,-3.2682812132458503
timeseries_1021.csv,timeseries_591.csv,-3.1101705895717107
timeseries_592.csv,timeseries_1096.csv,-0.8629142644703436
timeseries_76.csv,timeseries_574.csv,-3.0301071426787116
timeseries_1389.csv,timeseries_963.csv,-3.5904383418684116
timeseries_1080.csv,timeseries_1000.csv,-2.5901828926583605
timeseries_1396.csv,timeseries_419.csv,-3.902093036388494
timeseries_265.csv,timeseries_570.csv,-3.9617553591551085
timeseries_1462.csv,timeseries_599.csv,-4.096049320782304
timeseries_237.csv,timeseries_954.csv,-3.4316405811092885
timeseries_1108.csv,timeseries_571.csv,-2.9518090615946933
timeseries_1450.csv,timeseries_1146.csv,-2.2745097932590994
timeseries_158.csv,timeseries_591.csv,-2.3393475968603936
timeseries_504.csv,timeseries_973.csv,-3.2933539226900477
timeseries_560.csv,timeseries_582.csv,-3.886030412744952
timeseries_921.csv,timeseries_601.csv,-4.153021589456853
timeseries_561.csv,timeseries_975.csv,-5.411490017818466
timeseries_383.csv,timeseries_957.csv,-4.069550166163329
timeseries_899.csv,timeseries_982.csv,-3.2876237312121335
timeseries_1142.csv,timeseries_963.csv,-4.979432375062855
timeseries_1357.csv,timeseries_968.csv,-3.6019732263284423
timeseries_1075.csv,timeseries_996.csv,-4.557635419046335
timeseries_1120.csv,timeseries_966.csv,-3.236074914145668
timeseries_420.csv,timeseries_585.csv,-4.238230305056525
timeseries_1457.csv,timeseries_1021.csv,-0.4258433554524621
timeseries_1089.csv,timeseries_580.csv,-3.632551398351482
timeseries_673.csv,timeseries_972.csv,-2.801046783206998
timeseries_1006.csv,timeseries_576.csv,-2.2515603766652603
timeseries_1145.csv,timeseries_966.csv,-3.4343660828264184
timeseries_112.csv,timeseries_603.csv,-3.843822181078081
timeseries_1097.csv,timeseries_985.csv,-3.554349868048191
timeseries_410.csv,timeseries_588.csv,-3.6097450378811464
timeseries_459.csv,timeseries_573.csv,-4.091792903853588
timeseries_32.csv,timeseries_971.csv,-4.648430477471865
timeseries_762.csv,timeseries_586.csv,-3.5349327796446888
timeseries_636.csv,timeseries_591.csv,-2.3146293492940124
timeseries_689.csv,timeseries_601.csv,-3.448818432843651
timeseries_516.csv,timeseries_956.csv,-4.109007104839642
timeseries_913.csv,timeseries_1029.csv,-0.703202703086282
timeseries_1122.csv,timeseries_569.csv,-4.1286497553490396
timeseries_701.csv,timeseries_590.csv,-2.7704656372875665
timeseries_950.csv,timeseries_583.csv,-3.3133934912432865
timeseries_839.csv,timeseries_579.csv,-4.151687056377924
timeseries_473.csv,timeseries_991.csv,-3.1183820753596443
timeseries_1423.csv,timeseries_587.csv,-4.000391011204446
timeseries_197.csv,timeseries_963.csv,-3.5925409910639585
timeseries_289.csv,timeseries_585.csv,-4.343178771018996
timeseries_795.csv,timeseries_997.csv,-3.980683946228388
timeseries_1440.csv,timeseries_585.csv,-3.2596685510798666
timeseries_632.csv,timeseries_574.csv,-2.7187114943933435
timeseries_116.csv,timeseries_572.csv,-3.1770499639886705
timeseries_631.csv,timeseries_971.csv,-4.482768749817176
timeseries_321.csv,timeseries_593.csv,-3.2655235859355303
timeseries_373.csv,timeseries_599.csv,-3.775357208025688
timeseries_1012.csv,timeseries_580.csv,-3.89592037077374
timeseries_992.csv,timeseries_576.csv,-2.1672480568401205
timeseries_1167.csv,timeseries_576.csv,-2.0876674922470517
timeseries_590.csv,timeseries_1029.csv,-1.269343181154524
timeseries_1460.csv,timeseries_1021.csv,-0.2478258226250194
timeseries_195.csv,timeseries_603.csv,-3.6796554339629086
timeseries_1327.csv,timeseries_963.csv,-3.9160844211207433
timeseries_669.csv,timeseries_570.csv,-4.120511762585134
timeseries_861.csv,timeseries_988.csv,-4.098829726796217
timeseries_858.csv,timeseries_601.csv,-3.3443164309571376
timeseries_1036.csv,timeseries_579.csv,-5.327140167838835
timeseries_746.csv,timeseries_586.csv,-3.3936786764341207
timeseries_1062.csv,timeseries_571.csv,-3.047282257164267
timeseries_1225.csv,timeseries_591.csv,-2.1514681144384284
timeseries_338.csv,timeseries_580.csv,-3.373017180696716
timeseries_350.csv,timeseries_569.csv,-3.4474914157274474
timeseries_244.csv,timeseries_975.csv,-4.522972088364372
timeseries_677.csv,timeseries_990.csv,-5.487098585117649
timeseries_1399.csv,timeseries_587.csv,-3.5471562119401083
timeseries_585.csv,timeseries_1029.csv,-1.236978394698017
timeseries_642.csv,timeseries_599.csv,-3.3753825517049076
timeseries_988.csv,timeseries_985.csv,-3.514658846411441
timeseries_1047.csv,timeseries_600.csv,-5.532175308539784
timeseries_259.csv,timeseries_573.csv,-3.3967455608857655
timeseries_984.csv,timeseries_966.csv,-3.48413233573781
timeseries_825.csv,timeseries_570.csv,-3.899633841987355
timeseries_1261.csv,timeseries_968.csv,-3.623320409069785
timeseries_437.csv,timeseries_587.csv,-4.704980786640462
timeseries_808.csv,timeseries_994.csv,-3.3590002194277258
timeseries_599.csv,timeseries_983.csv,-3.197672553705088
timeseries_1206.csv,timeseries_971.csv,-4.163194529479682
timeseries_430.csv,timeseries_571.csv,-2.348296306387167
timeseries_597.csv,timeseries_571.csv,-2.7557821167500696
timeseries_915.csv,timeseries_986.csv,-3.986024722991421
timeseries_360.csv,timeseries_581.csv,-5.452562404236218
timeseries_1234.csv,timeseries_986.csv,-4.083193084590931
timeseries_580.csv,timeseries_1119.csv,0.2510945393681273
timeseries_1293.csv,timeseries_568.csv,-3.458268458994355
timeseries_1168.csv,timeseries_596.csv,-5.910035124393741
timeseries_1259.csv,timeseries_571.csv,-1.8843220023214546
timeseries_240.csv,timeseries_594.csv,-4.1127955432189225
timeseries_1412.csv,timeseries_569.csv,-2.801461516130951
timeseries_1013.csv,timeseries_991.csv,-3.351735341668175
timeseries_1406.csv,timeseries_593.csv,-2.559969418030205
timeseries_1274.csv,timeseries_583.csv,-2.41588571640459
timeseries_974.csv,timeseries_975.csv,-5.880940911762177
timeseries_146.csv,timeseries_594.csv,-3.7836972886759392
timeseries_115.csv,timeseries_579.csv,-4.04186168573523
timeseries_725.csv,timeseries_576.csv,-1.6695999337763925
timeseries_23.csv,timeseries_998.csv,-3.8487678869663453
timeseries_1443.csv,timeseries_975.csv,-4.278046396846398
timeseries_127.csv,timeseries_587.csv,-4.042172220670383
timeseries_1238.csv,timeseries_568.csv,-3.3785982449339658
timeseries_698.csv,timeseries_570.csv,-4.192889551241765
timeseries_1344.csv,timeseries_579.csv,-3.855706643878027
timeseries_214.csv,timeseries_986.csv,-4.33711129829866
timeseries_396.csv,timeseries_595.csv,-3.4178837525703054
timeseries_587.csv,timeseries_989.csv,-4.644049262485648
timeseries_367.csv,timeseries_976.csv,-3.723015929848306
timeseries_216.csv,timeseries_965.csv,-1.6387846681908016
timeseries_682.csv,timeseries_579.csv,-4.262834406735649
timeseries_408.csv,timeseries_604.csv,-2.7569162445443407
timeseries_884.csv,timeseries_581.csv,-5.155641737189318
timeseries_416.csv,timeseries_585.csv,-4.1321019517912125
timeseries_790.csv,timeseries_586.csv,-3.551613481316389
timeseries_1298.csv,timeseries_573.csv,-3.0722903224142843
timeseries_1026.csv,timeseries_589.csv,-3.3650630339489265
timeseries_543.csv,timeseries_599.csv,-3.4019061330155145
timeseries_949.csv,timeseries_602.csv,-5.122008802317291
timeseries_1023.csv,timeseries_966.csv,-3.3701659156687036
timeseries_721.csv,timeseries_1000.csv,-2.1660114363973477
timeseries_423.csv,timeseries_599.csv,-3.6700476641614532
timeseries_465.csv,timeseries_990.csv,-5.813334996500993
timeseries_497.csv,timeseries_580.csv,-3.3461543067741983
timeseries_581.csv,timeseries_89.csv,-0.537676791047214
timeseries_384.csv,timeseries_956.csv,-4.253393885243637
timeseries_567.csv,timeseries_601.csv,-4.108863474395205
timeseries_1084.csv,timeseries_584.csv,-3.258702662430008
timeseries_429.csv,timeseries_585.csv,-4.1033099132705955
timeseries_345.csv,timeseries_590.csv,-3.1078080742981147
timeseries_1385.csv,timeseries_976.csv,-3.216561025093452
timeseries_952.csv,timeseries_967.csv,-3.8070960462549586
timeseries_181.csv,timeseries_602.csv,-3.960940592050399
timeseries_1459.csv,timeseries_1096.csv,-0.2812974303110676
timeseries_947.csv,timeseries_583.csv,-3.452700001341829
timeseries_1064.csv,timeseries_571.csv,-2.907387302076993
timeseries_1277.csv,timeseries_990.csv,-4.905613511131306
timeseries_99.csv,timeseries_586.csv,-3.3074941368729425
timeseries_1123.csv,timeseries_597.csv,-3.4331128627286267
timeseries_372.csv,timeseries_586.csv,-4.126087831324788
timeseries_1362.csv,timeseries_975.csv,-3.969552174968399
timeseries_869.csv,timeseries_982.csv,-2.388835045303404
timeseries_444.csv,timeseries_957.csv,-3.931243620689786
timeseries_1434.csv,timeseries_583.csv,-2.444935339617005
timeseries_953.csv,timeseries_594.csv,-5.29636485708136
timeseries_843.csv,timeseries_594.csv,-4.4391212807585205
timeseries_1383.csv,timeseries_582.csv,-3.0455480638963666
timeseries_1201.csv,timeseries_995.csv,-4.079461990862889
timeseries_80.csv,timeseries_568.csv,-3.5059024461537254
timeseries_873.csv,timeseries_994.csv,-3.3089214891501824
timeseries_1366.csv,timeseries_600.csv,-4.215082627760112
timeseries_624.csv,timeseries_581.csv,-3.1896450054785035
timeseries_925.csv,timeseries_994.csv,-4.194967086961752
timeseries_679.csv,timeseries_570.csv,-4.388244755957276
timeseries_924.csv,timeseries_584.csv,-3.2095852701221688
timeseries_50.csv,timeseries_977.csv,-3.6994562206446275
timeseries_556.csv,timeseries_993.csv,-5.0175169144092795
timeseries_539.csv,timeseries_959.csv,-3.6536903851220135
timeseries_1022.csv,timeseries_971.csv,-6.155097762577781
timeseries_470.csv,timeseries_991.csv,-3.0866525257935598
timeseries_1334.csv,timeseries_578.csv,-2.8132095010223304
timeseries_449.csv,timeseries_591.csv,-3.0847675961524095
timeseries_633.csv,timeseries_570.csv,-3.7953046228157445
timeseries_317.csv,timeseries_997.csv,-4.286606728646284
timeseries_238.csv,timeseries_584.csv,-2.2902742333791526
timeseries_520.csv,timeseries_589.csv,-3.0735771456829797
timeseries_525.csv,timeseries_601.csv,-4.066928124587573
timeseries_194.csv,timeseries_580.csv,-2.9625880466117605
timeseries_1310.csv,timeseries_600.csv,-4.041955911618219
timeseries_773.csv,timeseries_989.csv,-4.0828175789028425
timeseries_419.csv,timeseries_599.csv,-3.4854216582511572
timeseries_609.csv,timeseries_301.csv,-0.7886066658152826
timeseries_771.csv,timeseries_975.csv,-4.695214396818284
timeseries_712.csv,timeseries_604.csv,-2.3269391295542206
timeseries_347.csv,timeseries_997.csv,-4.566189243514449
timeseries_1363.csv,timeseries_977.csv,-3.6341052849156874
timeseries_1297.csv,timeseries_585.csv,-3.4509006696509115
timeseries_1461.csv,timeseries_977.csv,-3.8939610608610566
timeseries_834.csv,timeseries_570.csv,-4.0056193015719606
timeseries_588.csv,timeseries_955.csv,-3.8513025536761365
timeseries_1224.csv,timeseries_993.csv,-3.9631148743880145
timeseries_562.csv,timeseries_585.csv,-4.034176382486147
timeseries_1175.csv,timeseries_973.csv,-3.624767533169419
timeseries_558.csv,timeseries_585.csv,-4.48760230571574
timeseries_766.csv,timeseries_591.csv,-2.41111984308281
timeseries_51.csv,timeseries_982.csv,-2.114089012116371
timeseries_171.csv,timeseries_595.csv,-2.8853063927485816
timeseries_1046.csv,timeseries_583.csv,-3.5560769042159928
timeseries_713.csv,timeseries_568.csv,-3.6821485718636886
timeseries_726.csv,timeseries_998.csv,-3.91119928804593
timeseries_542.csv,timeseries_574.csv,-3.362791895403009
timeseries_1279.csv,timeseries_977.csv,-3.3667296815444985
timeseries_515.csv,timeseries_967.csv,-3.3087068486047864
timeseries_559.csv,timeseries_590.csv,-3.1459689173419214
timeseries_460.csv,timeseries_989.csv,-4.629677863654791
timeseries_625.csv,timeseries_990.csv,-4.946348148829327
timeseries_1.csv,timeseries_1021.csv,-0.20293300158547667
timeseries_1051.csv,timeseries_987.csv,-3.5581790269095466
timeseries_1251.csv,timeseries_573.csv,-3.28814184810265
timeseries_220.csv,timeseries_989.csv,-3.7300089482425802
timeseries_923.csv,timeseries_603.csv,-4.753127528710436
timeseries_1160.csv,timeseries_576.csv,-2.160260397672223
timeseries_1049.csv,timeseries_583.csv,-3.4453299298299545
timeseries_604.csv,timeseries_749.csv,0.1380878057927717
timeseries_723.csv,timeseries_584.csv,-2.412525351014993
timeseries_809.csv,timeseries_988.csv,-3.8261031172941538
timeseries_77.csv,timeseries_594.csv,-4.271548680237271
timeseries_702.csv,timeseries_579.csv,-4.266373343701045
timeseries_500.csv,timeseries_603.csv,-4.485411701585395
timeseries_784.csv,timeseries_965.csv,-1.6186845338367752
timeseries_25.csv,timeseries_599.csv,-3.050163309284213
timeseries_138.csv,timeseries_977.csv,-3.6390178954619454
timeseries_871.csv,timeseries_982.csv,-2.3420774146332795
timeseries_397.csv,timeseries_583.csv,-3.0558573828443523
timeseries_1410.csv,timeseries_579.csv,-3.8011578849506815
timeseries_1001.csv,timeseries_580.csv,-3.7437941838175695
timeseries_501.csv,timeseries_579.csv,-4.878868823200552
timeseries_946.csv,timeseries_579.csv,-5.195281400751746
timeseries_1230.csv,timeseries_599.csv,-2.927945000953181
timeseries_563.csv,timeseries_599.csv,-3.659884019503507
timeseries_703.csv,timeseries_584.csv,-2.33196569117448
timeseries_471.csv,timeseries_594.csv,-4.410847700891283
timeseries_917.csv,timeseries_578.csv,-3.606093866786683
timeseries_967.csv,timeseries_571.csv,-3.0117169592081066
timeseries_433.csv,timeseries_581.csv,-5.757972960024874
timeseries_612.csv,timeseries_578.csv,-3.2484176320688727
timeseries_742.csv,timeseries_602.csv,-4.241345313550984
timeseries_108.csv,timeseries_587.csv,-4.218738471922207
timeseries_1079.csv,timeseries_955.csv,-4.142179933802062
timeseries_435.csv,timeseries_975.csv,-5.185865914366153
timeseries_202.csv,timeseries_957.csv,-3.5116903138987405
timeseries_540.csv,timeseries_593.csv,-3.033528347560056
timeseries_356.csv,timeseries_586.csv,-4.23965812239794
timeseries_896.csv,timeseries_593.csv,-3.4616609899517146
timeseries_968.csv,timeseries_603.csv,-5.309494131114059
timeseries_488.csv,timeseries_953.csv,-5.470078225879706
timeseries_491.csv,timeseries_581.csv,-5.6569439948799225
timeseries_371.csv,timeseries_993.csv,-4.881058160269553
timeseries_97.csv,timeseries_992.csv,-4.22702583335345
timeseries_753.csv,timeseries_602.csv,-4.363223542760551
timeseries_930.csv,timeseries_582.csv,-3.935154461328686
timeseries_1148.csv,timeseries_584.csv,-3.0698071138386114
timeseries_133.csv,timeseries_596.csv,-4.658959911457811
timeseries_686.csv,timeseries_578.csv,-2.875290433641068
timeseries_248.csv,timeseries_571.csv,-2.0418584012434704
timeseries_392.csv,timeseries_956.csv,-4.6202025874532975
timeseries_452.csv,timeseries_602.csv,-4.395146362435767
timeseries_370.csv,timeseries_991.csv,-3.0638245492473812
timeseries_349.csv,timeseries_585.csv,-4.122171195715405
timeseries_1191.csv,timeseries_994.csv,-2.900997281123868
timeseries_577.csv,timeseries_601.csv,-4.375512247295172
timeseries_835.csv,timeseries_419.csv,-4.0001241426020435
timeseries_954.csv,timeseries_1000.csv,-2.5908740420222443
timeseries_1365.csv,timeseries_977.csv,-3.6805882150521896
timeseries_506.csv,timeseries_591.csv,-2.981158007220061
timeseries_1014.csv,timeseries_579.csv,-5.135886257486978
timeseries_341.csv,timeseries_973.csv,-3.094699255491843
timeseries_841.csv,timeseries_953.csv,-5.0508185706069035
timeseries_1190.csv,timeseries_957.csv,-3.0364230180678318
timeseries_750.csv,timeseries_584.csv,-2.376794460913984
timeseries_472.csv,timeseries_977.csv,-4.571709334798777
timeseries_902.csv,timeseries_977.csv,-4.673258427179211
timeseries_209.csv,timeseries_956.csv,-3.359566558622274
timeseries_717.csv,timeseries_971.csv,-5.05245056401681
timeseries_394.csv,timeseries_979.csv,-5.102807914685429
timeseries_486.csv,timeseries_579.csv,-4.488895542364603
timeseries_882.csv,timeseries_594.csv,-4.572694996261215
timeseries_1182.csv,timeseries_1029.csv,-1.0566881367983867
timeseries_336.csv,timeseries_601.csv,-4.097368406576186
timeseries_485.csv,timeseries_589.csv,-3.164568934111699
timeseries_1414.csv,timeseries_594.csv,-3.8829647534165757
timeseries_1239.csv,timeseries_591.csv,-2.3318866013164605
timeseries_748.csv,timeseries_591.csv,-2.5023614408492043
timeseries_853.csv,timeseries_991.csv,-2.6181898591801263
timeseries_355.csv,timeseries_583.csv,-3.2122911612333755
timeseries_1200.csv,timeseries_583.csv,-2.4466229475949715
timeseries_1111.csv,timeseries_583.csv,-3.5290859770066927
timeseries_733.csv,timeseries_989.csv,-3.93190252071431
timeseries_635.csv,timeseries_581.csv,-5.003532497260484
timeseries_86.csv,timeseries_583.csv,-2.5944293784301213
timeseries_507.csv,timeseries_603.csv,-4.946228354419404
timeseries_103.csv,timeseries_982.csv,-2.1728674821454557
timeseries_10.csv,timeseries_301.csv,-0.6860471499602248
timeseries_266.csv,timeseries_963.csv,-3.7882098213286275
timeseries_895.csv,timeseries_995.csv,-3.918961970643821
timeseries_456.csv,timeseries_578.csv,-3.553522849768453
timeseries_136.csv,timeseries_583.csv,-2.6527577358817185
timeseries_606.csv,timeseries_605.csv,0.13778060678961768
timeseries_425.csv,timeseries_595.csv,-3.2637722502033126
timeseries_1017.csv,timeseries_578.csv,-3.6345965993071125
timeseries_1416.csv,timeseries_601.csv,-3.3812821513693274
timeseries_1258.csv,timeseries_594.csv,-4.080658092380691
timeseries_1176.csv,timeseries_597.csv,-3.47024487953325
timeseries_1317.csv,timeseries_579.csv,-3.681615387709435
timeseries_1398.csv,timeseries_994.csv,-3.187251166959137
timeseries_1276.csv,timeseries_588.csv,-2.604516148526322
timeseries_1092.csv,timeseries_975.csv,-5.589326875118128
timeseries_232.csv,timeseries_578.csv,-2.984246903362512
timeseries_514.csv,timeseries_970.csv,-5.755952865046067
timeseries_724.csv,timeseries_998.csv,-3.874451374490647
timeseries_328.csv,timeseries_585.csv,-4.172430265981473
timeseries_829.csv,timeseries_595.csv,-2.6892138129388816
timeseries_1314.csv,timeseries_969.csv,-2.8515997517165137
timeseries_168.csv,timeseries_989.csv,-4.040816410493406
timeseries_1042.csv,timeseries_987.csv,-3.3000357342029547
timeseries_1319.csv,timeseries_590.csv,-2.6291989073357724
timeseries_876.csv,timeseries_587.csv,-4.155139646651819
timeseries_872.csv,timeseries_594.csv,-4.2829537528724835
timeseries_544.csv,timeseries_953.csv,-5.473793448948365
timeseries_1199.csv,timeseries_570.csv,-3.517265799818059
timeseries_955.csv,timeseries_596.csv,-6.405893159084538
timeseries_783.csv,timeseries_597.csv,-2.5889291903337543
timeseries_665.csv,timeseries_594.csv,-4.528668738511787
timeseries_957.csv,timeseries_966.csv,-3.357071858362814
timeseries_1070.csv,timeseries_569.csv,-4.152875365218403
timeseries_1194.csv,timeseries_585.csv,-3.6135523014799826
timeseries_426.csv,timeseries_957.csv,-4.015637642039092
timeseries_614.csv,timeseries_574.csv,-4.098088489133586
timeseries_334.csv,timeseries_595.csv,-2.9641524828776125
timeseries_1415.csv,timeseries_976.csv,-3.020554552149962
timeseries_1174.csv,timeseries_581.csv,-6.2054104995972015
timeseries_578.csv,timeseries_573.csv,-3.718439387161994
timeseries_1331.csv,timeseries_593.csv,-2.521242833254111
timeseries_1059.csv,timeseries_956.csv,-4.565334189152995
timeseries_1400.csv,timeseries_580.csv,-2.9149973558815527
timeseries_654.csv,timeseries_574.csv,-3.3156114016060423
timeseries_524.csv,timeseries_993.csv,-4.528187903606149
timeseries_432.csv,timeseries_594.csv,-4.648776145729201
timeseries_156.csv,timeseries_569.csv,-3.1527598351133737
timeseries_760.csv,timeseries_963.csv,-3.8398932099241785
timeseries_729.csv,timeseries_955.csv,-3.3295797591701337
timeseries_89.csv,timeseries_585.csv,-3.3705767660793757
timeseries_1030.csv,timeseries_584.csv,-3.2582334147789105
timeseries_1003.csv,timeseries_1000.csv,-2.55964811384664
timeseries_39.csv,timeseries_591.csv,-2.5331286042352197
timeseries_31.csv,timeseries_573.csv,-3.314683570694026
timeseries_680.csv,timeseries_996.csv,-3.3948764843269243
timeseries_1135.csv,timeseries_603.csv,-5.051601740305524
timeseries_140.csv,timeseries_961.csv,-4.549287739194224
timeseries_179.csv,timeseries_580.csv,-2.5545225806869722
timeseries_627.csv,timeseries_603.csv,-3.746114835892244
timeseries_1437.csv,timeseries_992.csv,-3.918801302112368
timeseries_129.csv,timeseries_579.csv,-4.03156179828845
timeseries_313.csv,timeseries_655.csv,0.24866688162062955
timeseries_1372.csv,timeseries_984.csv,-2.480169943742661
timeseries_74.csv,timeseries_584.csv,-2.363718742484895
timeseries_1288.csv,timeseries_579.csv,-3.510522078095418
timeseries_1267.csv,timeseries_994.csv,-3.2938466524377663
timeseries_1367.csv,timeseries_580.csv,-2.6746766246279785
timeseries_188.csv,timeseries_994.csv,-3.3806919204874433
timeseries_897.csv,timeseries_573.csv,-4.128998817863749
timeseries_1429.csv,timeseries_590.csv,-2.5263464356445224
timeseries_538.csv,timeseries_989.csv,-4.802323183243413
timeseries_857.csv,timeseries_970.csv,-4.726570133396124
timeseries_1008.csv,timeseries_571.csv,-2.912124565872252
timeseries_1285.csv,timeseries_568.csv,-3.350859252464873
timeseries_283.csv,timeseries_1146.csv,-2.2881604820100576
timeseries_769.csv,timeseries_597.csv,-2.5574170836449963
timeseries_1245.csv,timeseries_571.csv,-1.8857028161001916
timeseries_1083.csv,timeseries_966.csv,-3.249961985636043
timeseries_586.csv,timeseries_587.csv,-3.4794152130487204
timeseries_1068.csv,timeseries_984.csv,-3.443430464821904
timeseries_629.csv,timeseries_997.csv,-3.968031925963099
timeseries_929.csv,timeseries_973.csv,-3.705966591762473
timeseries_250.csv,timeseries_960.csv,-4.039287040912005
timeseries_298.csv,timeseries_571.csv,-2.771466907402452
timeseries_395.csv,timeseries_601.csv,-4.0472102612357075
timeseries_104.csv,timeseries_955.csv,-3.1208379506075854
timeseries_1164.csv,timeseries_996.csv,-4.333611997573184
timeseries_655.csv,timeseries_586.csv,-3.868469197259399
timeseries_45.csv,timeseries_998.csv,-3.695744639833279
timeseries_708.csv,timeseries_972.csv,-3.0113455253374193
timeseries_225.csv,timeseries_600.csv,-4.1445582864988575
timeseries_300.csv,timeseries_586.csv,-4.406459037969017
timeseries_1136.csv,timeseries_997.csv,-4.681980927564357
timeseries_1125.csv,timeseries_576.csv,-2.063258762989648
timeseries_1228.csv,timeseries_585.csv,-3.385229749515008
timeseries_511.csv,timeseries_603.csv,-5.094702948681355
timeseries_348.csv,timeseries_580.csv,-3.4817244259114286
timeseries_1418.csv,timeseries_570.csv,-3.540851042778769
timeseries_1280.csv,timeseries_585.csv,-3.549259346957073
timeseries_796.csv,timeseries_600.csv,-4.606491984812506
timeseries_576.csv,timeseries_975.csv,-4.976944352712758
timeseries_761.csv,timeseries_989.csv,-3.896698700336188
timeseries_64.csv,timeseries_595.csv,-2.591569030757144
timeseries_810.csv,timeseries_581.csv,-5.020570758968081
timeseries_125.csv,timeseries_568.csv,-3.414755059168579
timeseries_1147.csv,timeseries_984.csv,-3.429616054410719
timeseries_605.csv,timeseries_605.csv,-0.01167985953937034
timeseries_469.csv,timeseries_419.csv,-5.263992187685025
