Synthetic,Actual,Similarity
timeseries_2028.csv,timeseries_569.csv,0.2495333635047674
timeseries_365.csv,timeseries_910.csv,-3.074042167904379
timeseries_1822.csv,timeseries_1435.csv,-0.23325686095575549
timeseries_149.csv,timeseries_1573.csv,-1.1526081141097246
timeseries_1029.csv,timeseries_1152.csv,-3.5396988974691608
timeseries_1324.csv,timeseries_52.csv,0.21071366544275727
timeseries_213.csv,timeseries_22.csv,-0.2750966213431574
timeseries_389.csv,timeseries_56.csv,0.16607709593755726
timeseries_545.csv,timeseries_221.csv,-0.5711299936127874
timeseries_474.csv,timeseries_47.csv,-0.1955582017519446
timeseries_62.csv,timeseries_1002.csv,-2.0043277723730952
timeseries_1801.csv,timeseries_1256.csv,-2.2659650675332332
timeseries_1138.csv,timeseries_1453.csv,0.19216272790320343
timeseries_1359.csv,timeseries_175.csv,-1.0871254900444263
timeseries_1882.csv,timeseries_31.csv,-0.29011161267621155
timeseries_1750.csv,timeseries_877.csv,-0.03210096350582048
timeseries_34.csv,timeseries_1003.csv,-0.4039195090390906
timeseries_1485.csv,timeseries_270.csv,-2.7571544067366434
timeseries_132.csv,timeseries_331.csv,0.3608258237962466
timeseries_453.csv,timeseries_716.csv,0.6200652861814597
timeseries_376.csv,timeseries_1300.csv,-0.41604912201331623
timeseries_2102.csv,timeseries_497.csv,-0.8163967296458796
timeseries_956.csv,timeseries_896.csv,-1.6356653031945494
timeseries_943.csv,timeseries_878.csv,0.4385424456150674
timeseries_2161.csv,timeseries_158.csv,-0.7047558419695177
timeseries_740.csv,timeseries_501.csv,-3.3596274764562173
timeseries_670.csv,timeseries_1359.csv,0.08315816865191161
timeseries_529.csv,timeseries_816.csv,-4.082775931774243
timeseries_778.csv,timeseries_892.csv,-3.8053285565491333
timeseries_1246.csv,timeseries_1313.csv,-0.2897484503313148
timeseries_1405.csv,timeseries_567.csv,0.41976154281686673
timeseries_4.csv,timeseries_223.csv,0.4649345540623405
timeseries_739.csv,timeseries_64.csv,-9.25836312242869
timeseries_424.csv,timeseries_659.csv,-2.437231904293464
timeseries_1392.csv,timeseries_454.csv,-1.5196680615788973
timeseries_814.csv,timeseries_1595.csv,-3.172709725003763
timeseries_190.csv,timeseries_50.csv,0.44268261091642325
timeseries_401.csv,timeseries_660.csv,-1.1374219240157144
timeseries_222.csv,timeseries_880.csv,0.3775331533354761
timeseries_2082.csv,timeseries_648.csv,0.6335818274249553
timeseries_366.csv,timeseries_65.csv,-1.73827334098151
timeseries_868.csv,timeseries_61.csv,-4.124661338058969
timeseries_2075.csv,timeseries_446.csv,-2.5459512051658706
timeseries_2029.csv,timeseries_1004.csv,-0.11985035612918793
timeseries_1137.csv,timeseries_878.csv,0.3494246572027546
timeseries_1000.csv,timeseries_572.csv,0.456089904807195
timeseries_711.csv,timeseries_1363.csv,-0.29273733421118675
timeseries_1683.csv,timeseries_47.csv,-0.38208938991544694
timeseries_1467.csv,timeseries_1359.csv,0.03471679356359858
timeseries_533.csv,timeseries_1239.csv,-2.7295669071232678
timeseries_1898.csv,timeseries_69.csv,-0.43190500347659255
timeseries_1691.csv,timeseries_1363.csv,0.1844473028340351
timeseries_499.csv,timeseries_649.csv,-1.0830611804065966
timeseries_998.csv,timeseries_878.csv,0.2146779560485098
timeseries_823.csv,timeseries_834.csv,0.02706249772863134
timeseries_781.csv,timeseries_308.csv,-1.737636215071328
timeseries_1501.csv,timeseries_1317.csv,-3.45520222196152
timeseries_1231.csv,timeseries_4.csv,-0.7409121324269328
timeseries_1257.csv,timeseries_717.csv,0.27798606640572443
timeseries_308.csv,timeseries_1450.csv,-2.3083081636034968
timeseries_2121.csv,timeseries_877.csv,-0.5302002154738463
timeseries_1899.csv,timeseries_27.csv,-0.2878429664958506
timeseries_1729.csv,timeseries_1319.csv,-2.6905561097169093
timeseries_707.csv,timeseries_47.csv,-0.6221395928065894
timeseries_979.csv,timeseries_26.csv,0.07511604277974915
timeseries_2089.csv,timeseries_698.csv,0.23868171835634344
timeseries_1453.csv,timeseries_48.csv,0.482220087197769
timeseries_264.csv,timeseries_596.csv,-1.0976150917504017
timeseries_1155.csv,timeseries_1019.csv,-2.262482774360759
timeseries_1862.csv,timeseries_15.csv,-1.1432673322035858
timeseries_13.csv,timeseries_883.csv,-3.5760433582266717
timeseries_1060.csv,timeseries_53.csv,-0.07033666964041996
timeseries_1873.csv,timeseries_1323.csv,0.6248321608133331
timeseries_958.csv,timeseries_83.csv,-0.5881387149023076
timeseries_593.csv,timeseries_161.csv,-1.2984930966670007
timeseries_1262.csv,timeseries_511.csv,-2.8624668886369786
timeseries_464.csv,timeseries_707.csv,0.33741365506867227
timeseries_1869.csv,timeseries_878.csv,0.18279850970266343
timeseries_2123.csv,timeseries_718.csv,-0.008897703992341022
timeseries_1489.csv,timeseries_270.csv,-3.3467157730043677
timeseries_1828.csv,timeseries_137.csv,-0.6219929102838346
timeseries_1446.csv,timeseries_1453.csv,-0.43475950902118354
timeseries_1134.csv,timeseries_1004.csv,0.15197388056329408
timeseries_2162.csv,timeseries_1300.csv,-1.1782460115322015
timeseries_1813.csv,timeseries_594.csv,-1.0049879195755969
timeseries_1253.csv,timeseries_573.csv,0.5172875668186687
timeseries_105.csv,timeseries_986.csv,-2.213764928794964
